fact_key,time_key,workout_key,nutrition_key,user_id,total_steps,total_calories,very_active_minutes,sedentary_minutes,resting_heart_rate,sleep_duration_min,workout_type,protein_g,carbs_g,fat_g,nutrition_calories,is_high_protein,is_poultry,is_vegetarian,full_date,pca_1,pca_2,pca_3,pca_4,pca_5,cluster,recovery_ready,recovery_ready_next
4938,21,3723,21,4020332650,475,2207,0,1350,76.0,351,Exercise 1,28.5,27.66,121.96,1322.28,False,False,False,2016-05-02,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
4939,21,633,21,4020332650,475,2207,0,1350,76.0,415,Exercise 1,28.5,27.66,121.96,1322.28,False,False,False,2016-05-02,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
4940,22,2625,22,4020332650,4496,2828,0,950,63.0,273,Exercise 2,32.62,61.86,24.869999999999997,601.75,False,False,True,2016-05-03,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
4941,22,1643,22,4020332650,4496,2828,0,950,63.0,292,Exercise 2,32.62,61.86,24.869999999999997,601.75,False,False,True,2016-05-03,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
4942,22,3731,22,4020332650,4496,2828,0,950,63.0,322,Exercise 8,32.62,61.86,24.869999999999997,601.75,False,False,True,2016-05-03,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
4943,22,137,22,4020332650,4496,2828,0,950,63.0,474,Exercise 10,32.62,61.86,24.869999999999997,601.75,False,False,True,2016-05-03,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
4944,22,1947,22,4020332650,4496,2828,0,950,63.0,417,Exercise 10,32.62,61.86,24.869999999999997,601.75,False,False,True,2016-05-03,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
4945,22,1698,22,4020332650,4496,2828,0,950,63.0,327,Exercise 4,32.62,61.86,24.869999999999997,601.75,False,False,True,2016-05-03,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
4946,22,428,22,4020332650,4496,2828,0,950,63.0,380,Exercise 4,32.62,61.86,24.869999999999997,601.75,False,False,True,2016-05-03,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
4947,22,1476,22,4020332650,4496,2828,0,950,63.0,508,Exercise 7,32.62,61.86,24.869999999999997,601.75,False,False,True,2016-05-03,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
4948,22,2660,22,4020332650,4496,2828,0,950,63.0,394,Exercise 9,32.62,61.86,24.869999999999997,601.75,False,False,True,2016-05-03,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
4949,22,2959,22,4020332650,4496,2828,0,950,63.0,456,Exercise 8,32.62,61.86,24.869999999999997,601.75,False,False,True,2016-05-03,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
4950,22,819,22,4020332650,4496,2828,0,950,63.0,405,Exercise 9,32.62,61.86,24.869999999999997,601.75,False,False,True,2016-05-03,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
4951,22,2189,22,4020332650,4496,2828,0,950,63.0,516,Exercise 8,32.62,61.86,24.869999999999997,601.75,False,False,True,2016-05-03,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
4952,23,1107,23,4020332650,10252,3879,13,531,61.0,538,Exercise 5,47.96,60.94,46.489999999999995,854.01,False,False,True,2016-05-04,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,1,0.0
4953,23,2225,23,4020332650,10252,3879,13,531,61.0,213,Exercise 6,47.96,60.94,46.489999999999995,854.01,False,False,True,2016-05-04,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,1.0
4954,23,198,23,4020332650,10252,3879,13,531,61.0,478,Exercise 1,47.96,60.94,46.489999999999995,854.01,False,False,True,2016-05-04,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,1,0.0
4955,23,2672,23,4020332650,10252,3879,13,531,61.0,390,Exercise 4,47.96,60.94,46.489999999999995,854.01,False,False,True,2016-05-04,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
4956,23,3640,23,4020332650,10252,3879,13,531,61.0,337,Exercise 6,47.96,60.94,46.489999999999995,854.01,False,False,True,2016-05-04,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
4957,23,1996,23,4020332650,10252,3879,13,531,61.0,412,Exercise 5,47.96,60.94,46.489999999999995,854.01,False,False,True,2016-05-04,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
4958,23,2739,23,4020332650,10252,3879,13,531,61.0,447,Exercise 8,47.96,60.94,46.489999999999995,854.01,False,False,True,2016-05-04,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,1.0
4959,23,3493,23,4020332650,10252,3879,13,531,61.0,603,Exercise 9,47.96,60.94,46.489999999999995,854.01,False,False,True,2016-05-04,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,1,0.0
4960,23,2449,23,4020332650,10252,3879,13,531,61.0,442,Exercise 8,47.96,60.94,46.489999999999995,854.01,False,False,True,2016-05-04,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
4961,23,3770,23,4020332650,10252,3879,13,531,61.0,420,Exercise 4,47.96,60.94,46.489999999999995,854.01,False,False,True,2016-05-04,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
4962,23,471,23,4020332650,10252,3879,13,531,61.0,441,Exercise 5,47.96,60.94,46.489999999999995,854.01,False,False,True,2016-05-04,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
4963,23,2266,23,4020332650,10252,3879,13,531,61.0,439,Exercise 2,47.96,60.94,46.489999999999995,854.01,False,False,True,2016-05-04,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
4964,24,1949,24,4020332650,11728,3429,38,916,65.0,247,Exercise 1,43.59,93.62,33.96,854.48,False,False,True,2016-05-05,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
4965,24,929,24,4020332650,11728,3429,38,916,65.0,468,Exercise 9,43.59,93.62,33.96,854.48,False,False,True,2016-05-05,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
4966,24,2011,24,4020332650,11728,3429,38,916,65.0,318,Exercise 4,43.59,93.62,33.96,854.48,False,False,True,2016-05-05,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
4967,24,3801,24,4020332650,11728,3429,38,916,65.0,226,Exercise 10,43.59,93.62,33.96,854.48,False,False,True,2016-05-05,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
4968,24,2680,24,4020332650,11728,3429,38,916,65.0,471,Exercise 9,43.59,93.62,33.96,854.48,False,False,True,2016-05-05,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
4969,24,2999,24,4020332650,11728,3429,38,916,65.0,471,Exercise 6,43.59,93.62,33.96,854.48,False,False,True,2016-05-05,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
4970,24,906,24,4020332650,11728,3429,38,916,65.0,462,Exercise 1,43.59,93.62,33.96,854.48,False,False,True,2016-05-05,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
4971,24,2223,24,4020332650,11728,3429,38,916,65.0,414,Exercise 8,43.59,93.62,33.96,854.48,False,False,True,2016-05-05,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
4972,24,23,24,4020332650,11728,3429,38,916,65.0,419,Exercise 1,43.59,93.62,33.96,854.48,False,False,True,2016-05-05,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
4973,24,3797,24,4020332650,11728,3429,38,916,65.0,74,Exercise 5,43.59,93.62,33.96,854.48,False,False,True,2016-05-05,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
4974,24,235,24,4020332650,11728,3429,38,916,65.0,392,Exercise 4,43.59,93.62,33.96,854.48,False,False,True,2016-05-05,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
4975,24,3085,24,4020332650,11728,3429,38,916,65.0,467,Exercise 9,43.59,93.62,33.96,854.48,False,False,True,2016-05-05,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
4976,24,1125,24,4020332650,11728,3429,38,916,65.0,381,Exercise 6,43.59,93.62,33.96,854.48,False,False,True,2016-05-05,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
4977,25,929,25,4020332650,4369,2704,0,855,58.0,334,Exercise 9,13.02,50.06999999999999,15.36,390.6,False,False,True,2016-05-06,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
4978,25,3608,25,4020332650,4369,2704,0,855,58.0,524,Exercise 10,13.02,50.06999999999999,15.36,390.6,False,False,True,2016-05-06,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
4979,25,523,25,4020332650,4369,2704,0,855,58.0,323,Exercise 9,13.02,50.06999999999999,15.36,390.6,False,False,True,2016-05-06,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
4980,25,1809,25,4020332650,4369,2704,0,855,58.0,385,Exercise 9,13.02,50.06999999999999,15.36,390.6,False,False,True,2016-05-06,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
4981,25,3524,25,4020332650,4369,2704,0,855,58.0,450,Exercise 3,13.02,50.06999999999999,15.36,390.6,False,False,True,2016-05-06,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
4982,25,431,25,4020332650,4369,2704,0,855,58.0,374,Exercise 2,13.02,50.06999999999999,15.36,390.6,False,False,True,2016-05-06,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
4983,25,793,25,4020332650,4369,2704,0,855,58.0,404,Exercise 7,13.02,50.06999999999999,15.36,390.6,False,False,True,2016-05-06,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
4984,25,1630,25,4020332650,4369,2704,0,855,58.0,400,Exercise 9,13.02,50.06999999999999,15.36,390.6,False,False,True,2016-05-06,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
4985,25,1737,25,4020332650,4369,2704,0,855,58.0,658,Exercise 8,13.02,50.06999999999999,15.36,390.6,False,False,True,2016-05-06,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
4986,25,533,25,4020332650,4369,2704,0,855,58.0,443,Exercise 10,13.02,50.06999999999999,15.36,390.6,False,False,True,2016-05-06,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
4987,25,3027,25,4020332650,4369,2704,0,855,58.0,322,Exercise 10,13.02,50.06999999999999,15.36,390.6,False,False,True,2016-05-06,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
4988,25,1747,25,4020332650,4369,2704,0,855,58.0,323,Exercise 10,13.02,50.06999999999999,15.36,390.6,False,False,True,2016-05-06,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
4989,26,1676,26,4020332650,6132,2975,0,1256,82.0,331,Exercise 9,63.58,41.93,38.84,771.6,False,True,False,2016-05-07,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
4990,26,1317,26,4020332650,6132,2975,0,1256,82.0,511,Exercise 10,63.58,41.93,38.84,771.6,False,True,False,2016-05-07,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
4991,26,2858,26,4020332650,6132,2975,0,1256,82.0,237,Exercise 6,63.58,41.93,38.84,771.6,False,True,False,2016-05-07,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
4992,26,913,26,4020332650,6132,2975,0,1256,82.0,507,Exercise 8,63.58,41.93,38.84,771.6,False,True,False,2016-05-07,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
4993,26,1125,26,4020332650,6132,2975,0,1256,82.0,472,Exercise 6,63.58,41.93,38.84,771.6,False,True,False,2016-05-07,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
4994,26,1526,26,4020332650,6132,2975,0,1256,82.0,401,Exercise 7,63.58,41.93,38.84,771.6,False,True,False,2016-05-07,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
4995,26,1328,26,4020332650,6132,2975,0,1256,82.0,520,Exercise 2,63.58,41.93,38.84,771.6,False,True,False,2016-05-07,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
4996,26,2919,26,4020332650,6132,2975,0,1256,82.0,520,Exercise 6,63.58,41.93,38.84,771.6,False,True,False,2016-05-07,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
4997,26,2588,26,4020332650,6132,2975,0,1256,82.0,442,Exercise 5,63.58,41.93,38.84,771.6,False,True,False,2016-05-07,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
4998,26,1024,26,4020332650,6132,2975,0,1256,82.0,498,Exercise 3,63.58,41.93,38.84,771.6,False,True,False,2016-05-07,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
4999,26,1577,26,4020332650,6132,2975,0,1256,82.0,298,Exercise 10,63.58,41.93,38.84,771.6,False,True,False,2016-05-07,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
5000,26,1379,26,4020332650,6132,2975,0,1256,82.0,530,Exercise 1,63.58,41.93,38.84,771.6,False,True,False,2016-05-07,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
5001,26,3375,26,4020332650,6132,2975,0,1256,82.0,74,Exercise 6,63.58,41.93,38.84,771.6,False,True,False,2016-05-07,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
5002,26,1520,26,4020332650,6132,2975,0,1256,82.0,459,Exercise 2,63.58,41.93,38.84,771.6,False,True,False,2016-05-07,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,1.0
5003,27,1682,27,4020332650,5862,3089,0,775,60.0,594,Exercise 10,29.799999999999997,42.58,20.47,473.75,False,False,True,2016-05-08,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,1,0.0
5004,27,3840,27,4020332650,5862,3089,0,775,60.0,137,Exercise 7,29.799999999999997,42.58,20.47,473.75,False,False,True,2016-05-08,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,1.0
5005,27,1998,27,4020332650,5862,3089,0,775,60.0,541,Exercise 9,29.799999999999997,42.58,20.47,473.75,False,False,True,2016-05-08,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,1,0.0
5006,27,227,27,4020332650,5862,3089,0,775,60.0,259,Exercise 4,29.799999999999997,42.58,20.47,473.75,False,False,True,2016-05-08,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
5007,27,1260,27,4020332650,5862,3089,0,775,60.0,364,Exercise 10,29.799999999999997,42.58,20.47,473.75,False,False,True,2016-05-08,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,1.0
5008,27,873,27,4020332650,5862,3089,0,775,60.0,602,Exercise 3,29.799999999999997,42.58,20.47,473.75,False,False,True,2016-05-08,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,1,1.0
5009,27,892,27,4020332650,5862,3089,0,775,60.0,529,Exercise 1,29.799999999999997,42.58,20.47,473.75,False,False,True,2016-05-08,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,1,0.0
5010,27,1479,27,4020332650,5862,3089,0,775,60.0,361,Exercise 3,29.799999999999997,42.58,20.47,473.75,False,False,True,2016-05-08,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,0.0
5011,27,1037,27,4020332650,5862,3089,0,775,60.0,123,Exercise 8,29.799999999999997,42.58,20.47,473.75,False,False,True,2016-05-08,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,0,1.0
5012,27,2258,27,4020332650,5862,3089,0,775,60.0,568,Exercise 2,29.799999999999997,42.58,20.47,473.75,False,False,True,2016-05-08,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,1,1.0
5013,27,2789,27,4020332650,5862,3089,0,775,60.0,555,Exercise 9,29.799999999999997,42.58,20.47,473.75,False,False,True,2016-05-08,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,1,1.0
5014,27,397,27,4020332650,5862,3089,0,775,60.0,541,Exercise 1,29.799999999999997,42.58,20.47,473.75,False,False,True,2016-05-08,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,1,1.0
5015,27,1124,27,4020332650,5862,3089,0,775,60.0,481,Exercise 7,29.799999999999997,42.58,20.47,473.75,False,False,True,2016-05-08,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,1,1.0
5016,27,2079,27,4020332650,5862,3089,0,775,60.0,545,Exercise 6,29.799999999999997,42.58,20.47,473.75,False,False,True,2016-05-08,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,2,1,0.0
5017,28,2946,28,4020332650,4556,2785,3,1225,71.0,338,Exercise 3,35.13,40.74,64.35,882.6300000000001,False,False,True,2016-05-09,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
5018,28,3600,28,4020332650,4556,2785,3,1225,71.0,531,Exercise 10,35.13,40.74,64.35,882.6300000000001,False,False,True,2016-05-09,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
5019,28,649,28,4020332650,4556,2785,3,1225,71.0,535,Exercise 8,35.13,40.74,64.35,882.6300000000001,False,False,True,2016-05-09,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
5020,28,329,28,4020332650,4556,2785,3,1225,71.0,62,Exercise 7,35.13,40.74,64.35,882.6300000000001,False,False,True,2016-05-09,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
5021,28,3238,28,4020332650,4556,2785,3,1225,71.0,457,Exercise 7,35.13,40.74,64.35,882.6300000000001,False,False,True,2016-05-09,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
5022,28,1483,28,4020332650,4556,2785,3,1225,71.0,435,Exercise 5,35.13,40.74,64.35,882.6300000000001,False,False,True,2016-05-09,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
5023,28,952,28,4020332650,4556,2785,3,1225,71.0,453,Exercise 1,35.13,40.74,64.35,882.6300000000001,False,False,True,2016-05-09,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
5024,28,2006,28,4020332650,4556,2785,3,1225,71.0,492,Exercise 1,35.13,40.74,64.35,882.6300000000001,False,False,True,2016-05-09,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
5025,28,2017,28,4020332650,4556,2785,3,1225,71.0,489,Exercise 8,35.13,40.74,64.35,882.6300000000001,False,False,True,2016-05-09,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
5026,28,3172,28,4020332650,4556,2785,3,1225,71.0,427,Exercise 1,35.13,40.74,64.35,882.6300000000001,False,False,True,2016-05-09,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
5027,28,2669,28,4020332650,4556,2785,3,1225,71.0,359,Exercise 6,35.13,40.74,64.35,882.6300000000001,False,False,True,2016-05-09,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
5028,29,1879,29,4020332650,5546,2926,0,774,54.0,383,Exercise 7,18.5,31.1,24.98,423.22,False,False,True,2016-05-10,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
5029,29,1197,29,4020332650,5546,2926,0,774,54.0,357,Exercise 9,18.5,31.1,24.98,423.22,False,False,True,2016-05-10,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
5030,29,1773,29,4020332650,5546,2926,0,774,54.0,312,Exercise 10,18.5,31.1,24.98,423.22,False,False,True,2016-05-10,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
5031,29,162,29,4020332650,5546,2926,0,774,54.0,442,Exercise 9,18.5,31.1,24.98,423.22,False,False,True,2016-05-10,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
5032,29,1752,29,4020332650,5546,2926,0,774,54.0,487,Exercise 4,18.5,31.1,24.98,423.22,False,False,True,2016-05-10,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
5033,29,776,29,4020332650,5546,2926,0,774,54.0,354,Exercise 7,18.5,31.1,24.98,423.22,False,False,True,2016-05-10,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
5034,29,3335,29,4020332650,5546,2926,0,774,54.0,405,Exercise 4,18.5,31.1,24.98,423.22,False,False,True,2016-05-10,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
5035,29,1828,29,4020332650,5546,2926,0,774,54.0,416,Exercise 5,18.5,31.1,24.98,423.22,False,False,True,2016-05-10,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
5036,29,2322,29,4020332650,5546,2926,0,774,54.0,418,Exercise 10,18.5,31.1,24.98,423.22,False,False,True,2016-05-10,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,1.0
5037,29,3075,29,4020332650,5546,2926,0,774,54.0,504,Exercise 9,18.5,31.1,24.98,423.22,False,False,True,2016-05-10,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,1.0
5038,29,1052,29,4020332650,5546,2926,0,774,54.0,469,Exercise 7,18.5,31.1,24.98,423.22,False,False,True,2016-05-10,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,1,0.0
5039,29,2374,29,4020332650,5546,2926,0,774,54.0,342,Exercise 7,18.5,31.1,24.98,423.22,False,False,True,2016-05-10,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
5040,30,940,30,4020332650,3689,2645,2,1296,80.0,285,Exercise 3,52.41,15.900000000000002,43.14,661.5,False,False,False,2016-05-11,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
5041,30,3221,30,4020332650,3689,2645,2,1296,80.0,523,Exercise 5,52.41,15.900000000000002,43.14,661.5,False,False,False,2016-05-11,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
5042,30,540,30,4020332650,3689,2645,2,1296,80.0,529,Exercise 5,52.41,15.900000000000002,43.14,661.5,False,False,False,2016-05-11,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
5043,30,2536,30,4020332650,3689,2645,2,1296,80.0,469,Exercise 10,52.41,15.900000000000002,43.14,661.5,False,False,False,2016-05-11,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
5044,30,822,30,4020332650,3689,2645,2,1296,80.0,499,Exercise 5,52.41,15.900000000000002,43.14,661.5,False,False,False,2016-05-11,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
5045,30,1462,30,4020332650,3689,2645,2,1296,80.0,354,Exercise 3,52.41,15.900000000000002,43.14,661.5,False,False,False,2016-05-11,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
5046,30,1089,30,4020332650,3689,2645,2,1296,80.0,463,Exercise 7,52.41,15.900000000000002,43.14,661.5,False,False,False,2016-05-11,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
5047,30,356,30,4020332650,3689,2645,2,1296,80.0,431,Exercise 4,52.41,15.900000000000002,43.14,661.5,False,False,False,2016-05-11,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
5048,30,3605,30,4020332650,3689,2645,2,1296,80.0,452,Exercise 8,52.41,15.900000000000002,43.14,661.5,False,False,False,2016-05-11,-9.489463344171575,-3.4476798712396266,0.4184508108523233,1.2726074060516492,-0.18943655344140728,0,0,0.0
